regstat6;regstat2;regstat14
1563.8;;2336.6
1875.9;;1250.5
1812.7;;4923
1123.1;;5757.2
1140.8;;3202.3
1579.7;;3161.1
1863.9;;2314.2
1514.2;;4797.9
3175.5;;1033
1609.2;;3838.6
1963.8;;3560.4
968;;1264.8
6002;;2387.9
2055.9;;3155
1134.9;;2503
2391.2;;2831.1
2644.6;;4497.7
897.6;;2303.7
2563.5;;3562.6
1795.3;;2027.2
2497.7;;2141.5
1058.2;;1430.5
2727.2;;2962.9
2643.3;;1029.2
2235;;3573.1
2522.5;;2757.1
1659.1;;1730.2
1150;;2920.5
1371;;655.8
2151.7;;1127.6
1621.4;;1743.4
2648.7;;2458.1
1834.7;;4210.3
1155.7;;4316.3
1964.5;;4141.1
1446.7;;1753.9
1546;;3376.6
2073.8;;4594
1375.1;;1185.5
1181.3;;1122.6
3181.4;;2888.1
2218.3;;1394.6
1401.8;;8245.9
1455.1;;501.9
1528.9;;2289.9
1865.8;;2394.8
2206.7;;4429.6
961.7;;389
5825.3;;6581.9
2097.7;;2275.8
2403.8;;1169
2373;;1130.4
2376.9;;3087.7
1637.2;;1925.5
2203.6;;4081.8
953.6;;2361.7
2286.2;;10036.4
2372.4;;2632.2
2819.3;;1593.4
962.7;;1814.6
2566.5;;1576.2
1779.4;;5039.6
1113.4;;3208.8
2106.7;;1469.7
1404.4;;2631.6
1761.1;;2371.8
2540.8;;2084.8
1785.7;;2844.9
2421.3;;2370.5
1553.6;;2795.8
1465;;2240.7
1275.6;;2292.1
1973.4;;6594.5
1232.4;;1204.8
3005.9;;4223.1
2189.9;;3199.1
2316.9;;3052.3
1617.5;;2237.4
1353.7;;4655
1855.7;;1043.1
1367.4;;2276.2
2355.8;;3422.8
6129.7;;3601.8
896.8;;4335.8
2299.4;;3116.2
2586.4;;3394.1
2492.2;;5468.9
1664.5;;1975.4
2275;;2214.3
792.9;;3636.2
2502.6;;2331.5
2641.6;;2617.9
3049.1;;2375.1
2413.9;;1477.9
1035.8;;2959.3
1806.8;;2203.6
930;;1689
1334.3;;3014.1
1923.4;;2859
2612.8;;2912
1108.5;;1639.2
1928.7;;1131.5
2207.3;;1278.2
1592.6;;1929.3
1386.8;;2237.9
1262;;3245.8
1966.6;;1178.3
1275.7;;721.8
1339.5;;4110.5
2090.9;;1379
2434.1;;1748.7
2898.2;;4559.7
1550.5;;1765.4
1420.5;;2912.3
1058.5;;7650.6
1374.3;;1417.9
1551.6;;6262.6
1545.8;;2579
2923.9;;1207.3
7214.9;;1412.3
3031.7;;1445
947.9;;10252.4
2555.5;;4269.7
2813.1;;640.2
3135.3;;1829.2
1933.8;;2768.3
2531;;2668.5
3199.7;;2082.4
972;;5599.4
1563.8;;1711.2
2210.9;;3127.4
1346.6;;1705.1
917.1;;1580.2
2050.2;;3547.1
2608;;4727.1
1606.8;;1235.1
2683.2;;398.8
1339.4;;1477
1247.1;;2288.6
1992.3;;2130.8
1996.4;;2847.9
2918.1;;2217.8
3057.5;;2276.8
1492.6;;2324.9
1119.3;;749.2
1271.3;;6824.5
1526.1;;3474.9
1586.9;;2268.6
3063.3;;3147.3
2309.2;;4447.7
1914.7;;1626.9
855;;4476.5
2489.3;;3493.6
2787.5;;2274.6
3142.6;;3689.9
3208.4;;3218.8
2762.8;;1914.7
1494.3;;4985.3
976.2;;753.6
1993.8;;5404
1405;;2128.6
865.7;;3255.5
2979.6;;2504.2
1847.5;;2717.7
1682.5;;1463.4
3458.8;;2227.4
1187.2;;601.8
1234;;1686.8
1962.1;;4155.3
1516.5;;2989.2
2659.8;;3110.5
3127.4;;6842.3
1235.9;;1800.5
1282.7;;1932.9
2013.9;;1223.2
1971.9;;1117
2192.7;;1140.8
2797.9;;1162.3
1983.4;;2263.3
1904;;1696.1
3411.6;;3184.8
1443;;3510.3
1601.2;;2577
2703.2;;1387.5
2987.4;;1962.7
3334.8;;5707
2865.2;;6367.3
2476.8;;2615.1
2987.9;;1378.7
1485.3;;3405.1
975.2;;12700.3
2735.2;;1225.4
3335.4;;6787.8
1294;;1123.7
1704.7;;1521.9
1130.8;;3790.9
1109.5;;2598.3
2156.9;;2481.9
1645.4;;3803.7
2082.4;;1702.3
2612.2;;538.9
3408.6;;491.2
1299.8;;3502.3
1148;;1669.9
1883.6;;1861.9
2129.6;;1090.7
2078.9;;4694.2
1897.4;;3674
2711.6;;2396.7
1425.4;;1380.4
4289.7;;2032.3
1541.2;;2709.2
1795.9;;2762.8
2441;;2393.5
1817.2;;2322.6
3580.2;;693.7
1448.2;;6171.6
1515.2;;3572.5
2561.9;;2507.6
5370.8;;3196.1
2210.2;;2702.3
2661.2;;4670.8
2578.4;;1073.9
1464.7;;3807.4
1648.6;;4413.3
980.4;;2303.1
2724;;4355.9
1691.3;;1767.3
2422.4;;4622.1
1202.4;;3387.2
1209;;5235.8
2704.6;;2847.4
2458.6;;2614.8
3250.1;;4039.5
3694.3;;1055.3
1629.2;;1588.5
1206.4;;753.4
2069;;1859.7
2553.5;;2901.9
1824.3;;3441.5
2657.8;;4195
1533.2;;1258.9
4153.3;;1982.3
1762.8;;1258.1
2326;;1808.6
1904.7;;6174.5
1473.8;;2231.2
3466.2;;992.1
1431.9;;3564.4
1880.4;;2315.4
3786.3;;3949.6
3157.8;;2464.8
2238.3;;3600.7
2727.8;;3240.6
1697;;3582.1
1701.6;;901.3
1109.9;;2096.6
2176.5;;1850
952.4;;1127.8
3474.5;;743.5
2827.6;;2859.8
1229.3;;5592.8
3012.6;;3268.3
2417.1;;1326.7
1656.6;;2778.2
3720.8;;3569.5
1648;;2119.7
2052.8;;1727.1
1373.5;;2475.3
2255.7;;5464.4
2555.3;;4191.6
2556.6;;1897.8
1586.1;;1844.6
3969.1;;3667.3
2555.5;;1166.1
2008.9;;2190.2
1392.6;;1390.5
3389.3;;3586.7
2103.3;;2246.3
1557.3;;2503.7
2417.6;;1467.5
1565.1;;722.9
1197.8;;5782.2
1533.9;;2677.4
4055.8;;2594.4
1670.2;;3776.3
2504.8;;4028.2
1110.7;;1132.1
1789.7;;3530.1
3333.6;;3507.3
968.7;;5505.6
1214.8;;1879.8
3993.3;;4478.1
2362.7;;3284.2
1713.6;;2909.4
1729.5;;1819.5
3726.5;;4921.9
2024.9;;5587.1
1352.8;;1613.5
2317.9;;3993.1
2627.3;;1095.7
1576.2;;4397.8
2550.8;;2085.3
4940.3;;3489.6
2390;;2728.1
1502.3;;4405.7
3339.5;;1099.2
2341.5;;8858
1673.3;;1082.8
2771.2;;2225.3
1527.1;;1783.3
1370.6;;2340.1
1772.6;;6037.3
1397.1;;2115.9
2680.3;;2579.2
1542.6;;4158.1
1287.5;;3292.5
1723.8;;5291.9
3426.8;;2894.5
1213.6;;873.7
907.6;;4783.6
4068.6;;2233
2343.8;;2144
1724.7;;1988.9
1980.7;;3274
1915.6;;1807.1
2395.9;;3085.4
4453.6;;944.6
2684.6;;4813.7
1640.6;;1327
4973.3;;634.1
2415.8;;4431.6
1673.4;;3580.1
2122;;2711.9
3036.7;;1699.5
3137.4;;5797.3
2325.5;;3785.4
1550.1;;4784.6
1755.3;;1825.4
1444.8;;1536.8
1548.7;;2243.1
1324.5;;1284.4
1644.4;;2263.7
2517.8;;1077.5
1445.6;;3937.8
1375.6;;2617.8
3568.6;;2215.4
2766.6;;6847.9
2665.9;;4151.1
1587.8;;3719.2
1263.9;;1082.2
1570.2;;743.6
3034;;2970.6
3383.7;;3563
1245.8;;3472.1
828.8;;1830.1
2808.4;;4832
1374.1;;2858.5
1961;;4946.8
2424.1;;1842.5
2725.6;;3235.6
1803.9;;3394.3
1660.3;;4665.9
4392.5;;4882.3
1375.3;;1046.4
5068.1;;2691.2
2565.1;;1866.3
3610.7;;2249.9
3087.9;;3841.3
1681.6;;3441.2
2573.2;;2829.3
1603.9;;3170.8
1752.7;;2090.2
1724.3;;6860.7
1618.2;;1207.6
1409.5;;2780.5
1641.8;;1729.2
2678.9;;2364.4
2006.8;;2493.3
1553.7;;4775
1109.1;;3592.1
3510.1;;2648.5
1393.2;;3878.6
1160.2;;3275.1
1547.4;;916.6
2063.7;;6402.7
3179.7;;4483.2
829.7;;2365
1206.1;;977.3
1358.9;;1822.3
1915.5;;1703.2
2622.5;;3126.9
2439.5;;1037.2
1933.7;;3065.8
1826.8;;879.3
4475.6;;5020
1295.3;;3767.2
6073.4;;1268.8
1462.2;;1045.9
2149.6;;3348
2311.9;;2976.5
1590.4;;1262.7
3054.1;;1620.3
2761.2;;1677.9
1589.3;;802.7
1801.5;;602.6
1843.5;;3634.1
1564.5;;1769.4
1689.5;;1669.9
1640.3;;2333.1
2617.6;;2256.7
1210.7;;2392.1
1652.6;;1329
3625;;1103.1
2923.4;;3795.8
1530;;1980.8
2321.8;;6576.8
1185.8;;4517.6
2755;;3214.4
3435.3;;1120.4
856.8;;2638
1193;;719.5
1433;;3301.8
1931.6;;3411.4
1617.6;;1775.9
2339.8;;4340.2
1681.1;;4813.6
2399.9;;2070.8
1877.1;;1358.7
2490.3;;2764.5
3219.4;;3395
3313.2;;5102.2
6250.2;;1885
1332.3;;1050.9
2191;;2970.7
2288;;1807.6
3170.7;;3033.1
2784.1;;2008.3
1638.3;;4533.4
1838.5;;2918
2021.6;;6700.3
1520.5;;1191.3
1843.3;;2641.6
1660;;2271.4
2611.9;;2148.8
1394.8;;3431.7
1727.6;;2712.2
3438.1;;4763.6
2894.5;;4042.2
2611.8;;3208.5
1669.8;;3093.2
1864.4;;5483.9
2047.8;;1993.4
1513;;2469.7
3077.5;;4731.2
1539.9;;4384.2
2919;;3243.6
871.1;;988.1
1212.1;;3067.3
1960.9;;4797.8
1528.5;;1219.6
1663;;3409.5
1937.2;;3315.8
2310.6;;3344.7
3149.9;;1200.5
4925.5;;1664.8
3613.2;;3430.2
1359.6;;1858.1
2168.7;;4344.5
1681.3;;1622.5
3192.8;;3785.5
2747.8;;2227.5
2648.9;;2489.1
1958.1;;1137.6
1627;;585.6
2198.6;;1468.1
1555;;2472.9
1641.7;;2333.4
3516.8;;2446
1079.6;;1258.7
2775.5;;3054.2
1741.8;;1363.5
2199.7;;6718.7
1953.6;;2767.2
2068.3;;1246.2
1656.3;;3224.7
2489.8;;2737.6
2901.5;;1928.7
2308.5;;3150.5
1286.4;;788.9
1620.9;;4330
1188.7;;5457.6
1705.5;;1551.1
1848.4;;2050.5
3219.5;;1624.5
4168.1;;3256
6082.2;;5653.3
2306.9;;815.9
1696.6;;4751.2
3730.1;;2635.6
2400.4;;3241.5
2071.8;;1819.3
1404.1;;3127.8
2024.3;;3321.1
1609.3;;1431.6
2176.2;;3315.8
1685.7;;4270.5
1578.9;;4055.7
997;;6645.6
3779.2;;2361.1
2493.4;;1263.4
2726.6;;548.3
2126.5;;2490.7
1989;;2273.7
1751.8;;2563.9
775.2;;3451.7
3039.5;;4652.7
2461.9;;3349.4
1415.7;;2118
2227.8;;3387.3
1427.3;;5054.6
1611.3;;2706.7
1183.7;;1023
1820.3;;4279.6
2417.7;;3070.9
1248.8;;4996
1445;;1816.8
4321;;2772
6189.6;;1235.5
1686.2;;5250.7
1731;;3593.5
2668.3;;4849.6
1383.7;;1168.9
2192;;3033.2
3859.4;;5071.2
2027.6;;1640.5
1644.5;;3398.2
1537.2;;1353
1734.9;;2668
2157;;1691.2
981.3;;409
2170.4;;1594
4000.1;;5175.7
2787.8;;3841.5
2064.2;;2171.5
1804.3;;1256.3
3035.1;;3933.7
2395.6;;2639
1551.7;;2022.4
2117.2;;1780
1519.9;;672.5
1727.1;;337.1
1662.9;;543.3
2325;;1392.6
1898.5;;2914.5
1448.8;;6360.1
3034.6;;1169.9
2648.1;;3023.8
1528.5;;6547.2
1243.9;;2852.2
6430.8;;2825.9
3324.4;;1990.8
2974.5;;3167.8
1759;;4005.1
2684;;694.5
2137.9;;2926.3
2989;;1657.4
3584.6;;5586
1526.3;;2638.7
1821.5;;5858.3
2182.6;;832.2
940.6;;2667.3
2671.8;;1978.1
4268.4;;2915.9
2870.8;;3629
2034.6;;1272.6
1865.6;;2818.6
3066.4;;1538.1
2280.1;;4693.8
1693.2;;2137.6
2034.5;;4653.8
1459.7;;1774.7
1799.2;;2421.7
1735.6;;1362.4
2259.5;;2793.9
1529.6;;5636.6
1886.1;;3678.1
2995.9;;3692
1598.7;;4511.8
6251.6;;2180.7
3287.5;;5173.7
2704.3;;2703.4
1658.3;;1002.1
2421.1;;3186.1
3605.6;;4215.5
3501.4;;3650
1470.6;;3015.7
1956.3;;1919.8
2803.2;;3059.6
939.3;;1096.8
2033.6;;4042.5
1958.6;;5861
1740.9;;1169.6
4394.1;;4911.1
2370.3;;1629.8
2210.9;;3192.6
1850.2;;4825
686.2;;3429.6
2663.1;;1271.8
1714.6;;1893.1
2804.2;;1627.4
2043.7;;1985.7
1748;;323.9
1798.6;;5117.3
2201.9;;3041.4
1844.8;;1163
3515;;5903.8
2908.2;;2590.8
2611.6;;2446.3
1559.5;;4120.2
1543.4;;3361.8
2929.1;;2031.4
1738.1;;840.5
2430.4;;3055.7
3815;;2281.2
3501.3;;2486.9
1856.5;;1807.5
1856.2;;2756.6
2823.7;;8865.9
3547.2;;2170.4
2084.9;;3455.6
3967.1;;4779.6
2233;;1689.1
1870.4;;4495.1
1688.6;;2934.2
2552.3;;3247.7
2164;;1506.1
2599.9;;3963.9
1709.9;;2513.4
1841.7;;4643
2163.7;;5234.8
1785.3;;4033.3
2949.3;;1911.8
3200.6;;1429.6
2000.5;;821.3
2114.7;;4666.4
2509;;3384.3
1484.9;;3685.5
1730.8;;1391.3
1322.8;;4059.9
2627.1;;2290
1920.7;;5317.6
2564.8;;3406.7
3145.5;;1150.9
1914.8;;2560.2
2348.5;;1747.1
1811.5;;3583.3
2867.4;;2951.2
3274;;3257.4
2229;;1819.3
3695.7;;954.2
2284.9;;3399.2
1710.6;;4648.5
1800;;1089.5
2708.5;;1098.2
2278.5;;3211.8
1753.7;;5733.8
2717.9;;4172.9
1904.2;;6400.4
2282.3;;1219.8
1842.5;;3542.8
3009.7;;1575.7
3271.7;;2928.8
2051.5;;1249.2
1958.5;;4974.6
2389.1;;3005.5
1437.9;;4682
1791.7;;2617.7
1334.4;;1514.4
2509.7;;2836.3
1462.7;;3036.6
3613.9;;2883.4
1893.4;;3698.3
2679.1;;2782.8
2302.4;;983.6
3458.2;;6339.6
1818.1;;3699.8
1926.2;;4696.1
2758.8;;3677.1
3380.6;;3036
2187.2;;1418.9
3970.5;;1289.1
2070.5;;3388.1
2531.1;;2486.8
1319.8;;3194.4
2591;;2136.9
2224.3;;1765.8
1898.2;;4554.5
1898.4;;4546.7
2978.5;;3169.9
2426.9;;3410.1
1826.6;;2695.1
2952.5;;1528.2
3408;;3954.1
2138.5;;5242.6
2159.7;;4570.4
1433.9;;2026.1
2320;;4069.4
1770.9;;2677
1459.8;;4127.1
2414.6;;5087.3
273.5;;949.3
1412;;3486.2
3059;;3771.2
3308.8;;1506.3
1399.4;;5658.8
2189.8;;3709.3
1665.8;;1703.2
3168.7;;2751.2
3850.7;;1832.5
1151.6;;3916
1961.8;;4976.2
2691.7;;4263.5
2401.6;;3028
2414.2;;5628.5
3941;;3689.3
2640.1;;3927.4
2170.7;;5816.8
1367.2;;2901.4
2988.2;;2080.8
2560.9;;1172.3
2044.7;;3048.5
3389.8;;4845.4
2447.4;;1972
1775.1;;1837.8
2908.1;;2949.1
2160.2;;894.6
1758.2;;4508.3
3219.3;;3010
1512.4;;3063.8
2374.2;;2962.2
1725.9;;3313.3
1447.5;;2790.6
1353.9;;1005.4
2385;;5191.3
3403.6;;1605.9
3336.5;;3174.2
2140.5;;2098.2
1616.4;;3720.6
1468.9;;1457.1
3756.4;;1238.5
1282.7;;4556.3
1771.6;;4142.4
3536.1;;1124.7
2359.2;;3458.9
4368.3;;2139.2
1806.8;;1574
2000.4;;2468
1376.2;;3175.3
3274.6;;2448.1
2293.7;;1688.7
2066.7;;1238.8
3613.8;;1939.7
519.4;;2298.9
2448.1;;2663.2
1682.3;;2289
2853.9;;4600.7
2259.5;;4935.5
1810.9;;3243.4
3266.8;;4397.3
1852.3;;5045.3
2684.8;;4249.5
1786.7;;3658.6
1461.5;;916.9
1277.1;;3682.7
2370.3;;1570.9
3516.3;;4566.6
3153.8;;4040.1
2029.8;;2213.3
1590.4;;2781.1
1508.8;;3380.9
2066.4;;3750.4
1211.4;;4226.8
1913.1;;5289.2
1141.2;;5968.5
1315.8;;3074.7
1689.3;;3865.9
3393.6;;3662
2350.6;;2078.1
4016.1;;1242.8
2234.5;;1413.4
1482.6;;4868.2
3173.5;;1034.4
2758.4;;3115
2250.6;;3047.7
3158.7;;1069.6
1987.9;;5526.1
1504.9;;3360.1
2193.4;;912.4
2451;;3019.6
2968.6;;3475.9
1733.6;;1075.9
3014;;2848.2
2924;;6486.9
1678.6;;3223.1
1434.6;;1534.6
1280.1;;2323.5
2314.8;;4680
3475;;2434.3
3122;;4356.6
1572.2;;3632
2056.6;;1754.8
1638.4;;3060.1
2004.4;;2484.6
1123.7;;2123.7
1210.7;;1668.4
1841.9;;1248.7
2820.4;;4214.5
2168.6;;1371.8
1170;;1990.4
1700.8;;1091.3
2107.9;;778.2
2332.6;;3420.2
4316.1;;1144.9
2286.2;;2687.3
1504.4;;4405
2137.3;;1485.3
3057.5;;1787.7
1603.9;;8560.9
2259.4;;2346.1
1561.5;;2679.5
3005.9;;4322.4
2275.9;;3996.7
2538;;3831.3
2085.6;;4421.1
2635;;6822.3
3402.2;;897.6
3153.6;;6095.7
1552.2;;1263.9
1390.4;;3661.4
1329;;2755.5
2323.4;;2390.7
1650.3;;2456.2
3162.6;;840.5
3805.4;;3239.5
1543.1;;3509.5
1990.7;;4039.5
1678.4;;5479.5
1999.2;;4495.1
1240.6;;3238.6
1222.7;;4096.9
1800.2;;4039.3
2306;;1256.8
2588.9;;1520.6
1170.8;;2245.6
1647.3;;1097.5
2744.9;;5039
1882.2;;3283.3
2049.6;;1061.5
3324.8;;3110.2
791.7;;2505.8
1289.9;;5825.5
2379.2;;3768.7
4468.3;;872.1
1542.9;;3063.3
2109.9;;3308
2841;;2982.2
1624.6;;6807.6
2283.5;;3044.6
2449.2;;2354
2837.4;;1349
2480.7;;1920.1
2827.6;;2650.4
2115;;4124.6
1558.3;;3690.5
1884.7;;5192.5
3372.6;;1804.8
1302.7;;3217.4
1496.3;;2061.8
1416.8;;1665.7
2322.1;;1420.4
1707.9;;2203.7
3249.4;;3810.9
1521;;1085.8
4128.7;;1180.8
2002.7;;3258.6
1730.8;;2875.3
2010.9;;4298.2
1274.4;;1462.3
1278.6;;2337.2
1754.2;;3372.8
2329.5;;2115.1
2710.7;;2586.2
1267.9;;988.6
1562.1;;1548.2
2954.1;;697
2012.8;;410.8
1792.5;;883.9
3258.3;;3397.5
1300.7;;3555.6
2116.5;;4554.2
1288.8;;5952.8
2602.4;;6460.7
2863.5;;911.5
1674.4;;3324.4
2692.2;;2882
2905.1;;2361.6
2244.6;;2968.6
2244.5;;6434.6
1850.1;;3687.8
2910.5;;4518.7
2440;;3557.7
1472.1;;4310.3
1273.7;;4540.1
3176.4;;6525.3
3183.1;;3715.6
1687;;1095.8
2243;;3426.3
1783.4;;3367.7
4393.6;;2270.6
1977.9;;3356.6
1521.7;;1198.2
2690.1;;5207.7
4240;;3826.5
1265.6;;873.3
1283.2;;3042.3
1753.4;;3623.3
2356.1;;6748.2
2664.8;;4390.3
1578.5;;2468.2
1298.2;;1050.6
2950.8;;2761.2
1966.8;;1916.6
1786.1;;1295.9
3141.3;;2195.6
758.3;;3911.7
1338.7;;4841.6
2108.4;;4248
2189.1;;1911
1357.1;;1673.2
2997.5;;3032.1
1558;;1752.1
1102.6;;1481
3321.4;;2355.5
3214.9;;4656.8
3352.7;;2182.5
3210.3;;1168.5
2043.8;;7176.7
1461.5;;3678.3
2927.6;;1007.3
1272.4;;3341.7
1569.3;;2894.2
2328.5;;4375
1888.9;;1440.2
5206.8;;1934.1
1893.5;;2118.7
1484.5;;2662
4707.8;;2112.5
1276;;2388.7
1136.5;;1899
1725.9;;1010.8
2391.6;;4223.5
2759.6;;3601.5
1551;;1847.7
1268;;4047.1
1937.1;;1685.8
1084.7;;2899.7
1418.2;;1182.2
1679.2;;6056
2944.3;;1545.4
763.7;;3275.4
2242.5;;961.6
1347.8;;3042.7
2214;;2780.3
1686;;7672.7
3228.3;;3747.1
2232.5;;1507.4
1342.8;;3617.4
2241.7;;4678.9
3424.7;;5313.2
3104.4;;1112.6
2417.1;;3689.3
1252.4;;3217.3
3061.9;;5553
1632.4;;1221.1
1920.5;;3432.7
2183;;881.1
4695.9;;4044.7
2863.4;;2839.1
1933.9;;4847.6
1469;;4545.1
1855;;3180.4
4456.8;;1079.2
1739.7;;1998.5
2535.3;;2588.5
1544.1;;1832.3
3032.5;;3681.2
1263;;4541.5
1955;;1914.5
366.6;;4341.1
1437.6;;3222
1051.7;;1758.1
1635.2;;1607
2320.2;;1513.2
3049.4;;2273.1
705.6;;4552.8
1393;;841.8
2187.4;;2191.3
1899.8;;1135.3
2976.9;;3559
2191.3;;10146.9
1312.5;;1403.1
2296.5;;3470.3
3497.3;;4413.8
1454.3;;2338.1
2878.4;;1987.6
3094.2;;2734
1325.3;;2124
2846.5;;2364.6
1519.7;;1815
2951.9;;1240.9
2284.2;;4009.5
3059.9;;1805.9
4047.4;;3744
1805;;4550.5
2274.1;;3146.3
1469.9;;1992.4
795.1;;3251.1
4431.2;;3152.9
1757.2;;2847.3
2681.7;;1312.7
2152.3;;2438.8
3147.7;;3777.7
1913.2;;659.1
1452.4;;1270.6
1099.7;;1254.9
1528.5;;2997.7
2551.2;;2554.1
3060.2;;974.2
1463.7;;7710.6
2114.7;;3490.9
3067.4;;920.7
2259.4;;1513.2
1304.2;;4484.9
2325.9;;5758.2
3335.7;;3728.4
1467.8;;4160.4
3261.1;;3765.5
2898.4;;3225.9
1485.3;;6057.5
1339.4;;3377.6
2596.7;;2928.9
3310.8;;5501.2
1690.7;;4230
2199.3;;1470.2
3963.4;;2890.2
3566.2;;919.3
1821.8;;4352.2
1445.5;;3233.5
1753.5;;2545.3
2912;;2694.8
3641.4;;3784.1
1980.5;;2735.8
3400.8;;1596
1920.1;;5121.6
1550.3;;3490.7
1066.6;;1728
2442.9;;1626.6
3137.5;;3934.5
1478;;1067.8
281.5;;11654.2
2076.7;;1775.1
3067.9;;2247.9
1387.8;;1379.1
2165.4;;3940
2260;;2401.7
3518.6;;3621.9
1457;;4453.3
3146.4;;1029.4
2856.9;;2188.5
3189;;2905.8
2925.6;;2924
1516.6;;2376
2263.5;;1304.7
2874.1;;3816.1
2798.6;;3990.1
2146.2;;1793.9
1683.8;;2085
2438.5;;3076.6
2387.2;;3026.9
3462.6;;3318.8
1970.2;;3037.3
2687;;1344
1534.3;;5593.2
3391.8;;6649.4
1646;;1260.7
3698;;2401.3
1987.4;;1280.2
1712.1;;2055.8
3803.7;;1112.8
939.5;;1594.7
3014.2;;1716.3
3547.5;;2694.4
1952.5;;2182.2
1366.8;;751.6
3240.3;;762.5
2235.6;;1535.9
2216.4;;4053.3
1550;;5477.4
3348.9;;4039.3
3202.7;;4236.4
2740.8;;3325.6
4088.9;;3093.5
2363.7;;878.2
2217.8;;5122.5
2853.2;;3412.5
1400.4;;3407.4
1669.5;;4223.2
2474.1;;4473.5
2715.5;;3058.4
1929.8;;4915.8
2533;;1645.4
1600.3;;2674.5
3165.9;;2766.5
1965;;3798.7
3402;;2996.7
2599.9;;1186.7
3370.2;;2511.7
2904;;579.8
1115.9;;5806.3
3281.1;;1632.7
1970.1;;2216.5
913.6;;3928.8
1339.5;;1120.2
2111.7;;3498
3169.5;;2518
2140.5;;865.5
1652.8;;10634.1
3350.1;;2221.8
2889.3;;1433.2
2901.8;;3730.6
3947.7;;2449.3
2683.5;;4842.8
2056.6;;3666.5
2857.6;;3636
1462.8;;1032.9
1712.5;;2920.2
2586.3;;2268.6
2149.1;;1350.2
2321.9;;1064.6
1622;;4199.2
761.6;;3805.4
1932.9;;1746.3
1580.6;;2195.6
3295.5;;1630.6
2065.8;;1251.9
2487.4;;3195.4
3331.3;;3355.5
3375.4;;2998.5
2975.7;;3164.8
1138.9;;1328.4
2228.8;;2697.9
3282.2;;5741.8
1369.1;;1215
1840.9;;771.4
2768.1;;2357.6
2086.6;;1109.4
1688.6;;6368.3
3504;;1713.3
2908.8;;1720.6
3190.3;;3879.4
3729.7;;1650.5
2860.4;;2654.9
2041;;1739.2
1684.3;;2127.6
2879.7;;942.5
2553.8;;778.6
2297.8;;3266.1
2192.4;;3050.7
1651.1;;1021
3457.7;;1874
1320.2;;434.2
637.9;;866.6
1603.3;;5973.3
3817.2;;2991.5
1977;;4713.3
2518.5;;4210.1
3364.5;;3402
3126.5;;3123.5
1091.4;;4937.5
2789.7;;3106.8
2349.5;;1743.7
1355;;3140.7
3137.3;;2890.7
831.3;;2601.3
2153.9;;2334.7
2760.6;;1181.6
2094.2;;5274.1
1715.7;;3571.3
3509.5;;532.4
2960;;2239.8
3424.4;;2349.5
3946.3;;2319.1
2923.2;;3349.8
2073;;1470.1
1712.1;;11367
2901.2;;3780.7
2501.7;;2305.9
2268.8;;4744.4
2067.2;;3830
1686.8;;1200.4
2569.1;;2495.4
1427.8;;594.4
2359.1;;2880.8
1517.3;;874.5
2192.3;;1354.7
3353.5;;4258.8
1664.8;;3748.3
2127.1;;2239.6
1418.4;;1653.9
3149.6;;1839.5
3425.1;;3346.4
2949.4;;1223.3
2498.2;;2862
1298.3;;3728.5
2177.9;;2652.3
3602.2;;3022.9
2997.7;;5123.2
806.8;;740.8
1700.5;;1053.8
5490.7;;1218.7
2765.1;;2499
3189.8;;4001.9
3247.4;;6368.4
2182.2;;1772.5
1812.2;;1670.9
2314.4;;3658
2625.7;;4869
2746;;1637.1
2004.3;;1594.7
403.5;;2171.6
1707.6;;2402.3
2463;;1757.6
1558.5;;1706.6
2381.5;;930.6
1532.9;;3543
2179.3;;4158.2
3265.7;;3058.6
1907.3;;2096.4
1319;;1221.4
2403.2;;1842.2
1855;;1980.9
3201;;3604.2
3370.5;;1898.4
2145.7;;1567.9
3060.8;;2271.4
2237.4;;766.6
3773.5;;3556.5
3329.3;;4716.3
741.1;;2416.8
1532.6;;1399.9
5097.6;;3266.1
3204.7;;5667
3231.7;;3115.7
3880.2;;4855.7
2386.4;;1674.6
2373.2;;2980.8
3682.5;;3181.7
2778.6;;3334.8
2062.2;;6443.6
1791.2;;1777.2
2484.3;;3381.6
3246.1;;2371.6
2063.1;;589.9
3026.5;;2547.1
1869;;2676.8
1310.7;;1407.9
2524.9;;10983
1999.9;;4889.1
1257.9;;790.1
3275.5;;4325.7
2225.9;;3859
3275;;2569.1
2308.2;;1125.4
3664.9;;439.1
3408.5;;2742.8
753.3;;830.2
1548.2;;604.5
5085.9;;2844.1
3362;;2796.8
3338.7;;2148.1
2409.5;;3664.8
2269.5;;1402.7
1916.1;;2532.1
2359.2;;3930.3
2689.3;;3187.8
2445.1;;2824.8
1979;;3848.1
3080.9;;270.1
2906.7;;2980
273.3;;5472.1
1547;;2548
2099.7;;2690.2
1918.8;;6465.9
2950.5;;1728
1349.1;;1778.9
3838.1;;1597.7
2846.4;;2295.3
1926.6;;6994.8
2467;;4555.3
1327.5;;3004.8
2751.9;;2488.1
3204.3;;3338.4
1625.4;;3057.9
1188.1;;3961.4
2134.1;;2471.9
2881.2;;1120.7
2175.8;;2887.8
3566.1;;4130.1
3386.5;;2466
1805.5;;1791.1
5543.4;;3747.9
3276.7;;1953.8
2805.4;;1204.7
4053.4;;2325
2337.3;;2489.2
2674.8;;3012.1
2598.4;;2307.2
2769.6;;1618.8
2676.5;;242.5
