regstat2;regstat7;regstat13
683.7;1878.2;
1596.3;2099.8;
387.7;1078.9;
814.5;1048;
1049.1;2007.9;
1738.1;1876.4;
1059.6;617.7;
1691.5;1227.8;
968.6;1418.8;
1567;1901.3;
336.5;510.9;
1042.7;1236.3;
1749.8;2970.7;
1182.6;1426.3;
578.7;2133.9;
1517.9;2470.2;
1579.4;158.5;
2003.9;777;
1306.8;1895.5;
2020.7;270.3;
309.8;302.1;
1646.7;2979.3;
1518.5;380.8;
2453.3;572;
1122.4;1815.9;
408.4;1941.6;
296.1;407.8;
1381.5;423.7;
391;1209;
2112.3;255.5;
1932;2383.7;
709.7;2508.9;
385.6;781.7;
1400.2;2188.2;
1480;2861.7;
296.2;491.1;
721.6;1061.4;
632.4;488.5;
535.7;3163.6;
1594.7;3080.1;
1159.7;613.4;
985.6;2380.8;
1023.4;1642.6;
567.7;3012.8;
1072.5;2249.1;
1593.6;463;
2021.5;1424.9;
1804.8;1066.4;
1391.4;1343.4;
2430.1;2671.5;
1448.1;673.2;
1058;2970.1;
1017.4;1582.1;
1673.7;590.3;
1813;903.3;
1686.5;1196;
437.6;312.1;
1021.1;933.1;
284.9;1413.8;
1930.5;2951.3;
1817.7;1476.5;
1825.6;3644;
1898.6;1392.3;
1139;752.1;
1178.2;549.8;
1764.4;4008.1;
1077.3;861.4;
1258.7;1060.4;
526.4;371.7;
502.2;1233.2;
659.7;1879.7;
622.4;2592.4;
1575.9;251.6;
995.3;1501.2;
1608;2614.3;
1025.1;1889.5;
989.9;2560.1;
849.6;1848.6;
985.7;2849.1;
238.7;1913.6;
1427.2;1352.2;
740.4;1279.6;
512.9;758.7;
965.4;1819.1;
2267.6;2405.6;
1389.1;564.4;
1650.4;1552.9;
1938.9;2056.1;
2350.9;1307.3;
1209.1;982.6;
1231.6;330.9;
153.8;648.6;
315.5;1309.8;
670;566.4;
1977.8;1140.6;
1849.7;1653.6;
1525.9;1113.7;
1420.6;508.2;
173.6;3092.4;
585;455.7;
1679.2;1142.8;
1189.4;996.2;
889.4;2249.3;
562;1083.3;
284.7;3294.7;
543.7;2188.1;
182.3;1260.4;
401.1;1123.6;
513;507.3;
870.5;1428.9;
443.2;703.6;
1485.1;1061.8;
1946.6;1022.7;
972.4;1191.6;
1990.5;538.4;
1130;2998.7;
1489.1;3067.5;
2263.6;1745.9;
948.5;1565.7;
1607.9;2335.2;
1008.6;928.7;
1632.4;1887;
1938.5;771.2;
507.1;2397.5;
900.3;1290.3;
1834.3;1793.2;
1789.6;1428.8;
2026.9;1022.6;
1821.9;2010.5;
913.3;1685.9;
1791.6;2320.1;
1193.5;2344.3;
2340.3;1765.5;
616.6;474.1;
791.1;2362.2;
1489.3;734.2;
390.4;1759.8;
1657.7;825.6;
752.8;204.6;
895.9;1819;
1359.2;171.3;
1663.2;307.5;
1310.8;764.3;
604.1;471.8;
958.8;2497.9;
967.6;2324.6;
922.8;365.8;
809.5;2408.8;
919.5;716.9;
1319.4;367.7;
625.1;1204.6;
1332.6;2880.6;
1729.3;974.8;
1884;2706.7;
385.1;3240.6;
2501.6;1955;
1311.2;1413.7;
1497.3;3095.6;
1805.2;1547.3;
2041.2;434.9;
1880.3;1190.3;
1416.7;1282.1;
1089;2145.9;
182.8;1319.9;
587.8;595.6;
1377.8;445.4;
1242.3;1208.3;
1750.6;2547.8;
162.6;1566.5;
788.1;2565.9;
508.5;1475.4;
1361.2;1315;
435.3;410.8;
2019.3;441.2;
1941.6;1448.2;
318.2;683.9;
822.9;3454.1;
624.9;2172.7;
1060.1;908;
422.3;204.2;
350;2003.8;
2020;1784.1;
827.3;725.9;
1425.9;4084.8;
1533.9;1212.7;
906.1;476.2;
1517;3838.3;
244.6;379.5;
1861.4;2185.1;
865.3;269.5;
1805.4;2437.9;
763.9;2476.4;
1716.8;1730.6;
1689.7;759.2;
1889.7;1817;
1745.9;1302.9;
1045.3;1772.5;
528.1;1817.1;
844.8;2911;
1576.9;489.4;
2299.3;1583;
1444.4;2004.6;
1272.3;806.4;
1761.9;1689.7;
1647.2;2452.9;
1225;1721.6;
284.7;1566.3;
956.6;420.7;
396.5;675.8;
1349;2665.1;
1688.5;1265.9;
1026.7;1161;
394.8;1873.3;
1102.3;1460.5;
1371.5;1050.4;
879;998.6;
734.9;719;
897.8;1140.8;
564.2;2044;
1244.2;1070.3;
1888.2;1989.4;
1282.3;1083.7;
1706;1301.8;
2416.6;973.9;
292.7;2135.9;
913.4;1483.4;
1917.7;1259.3;
1112;1838.6;
1036.9;963.9;
1636.8;2356;
1009.1;652.7;
1148.7;2486.2;
911.6;1020.9;
338.9;490.3;
1660.8;2670.6;
1042.3;2222.1;
519;2087.3;
1259.3;1238.7;
1247.8;2420.8;
1949.3;1404.2;
1695.5;1758.3;
2016.3;1033.2;
743.6;1852.8;
936.2;2411.9;
1061.4;2427.6;
447.5;1892.5;
2012.1;1553.1;
346;430;
238.4;2608.6;
792.2;1743.9;
1639.7;508.3;
325.1;752.1;
1570.8;1842.2;
1980.9;2516.7;
823.9;2254;
1538.4;699;
1662.2;2363.2;
1562.3;881.2;
1890;419;
954.2;204.1;
965;2855.5;
1656.6;309.6;
1404.6;1063;
740.1;880;
1280.8;1312.5;
2284.3;1297.2;
1127.3;2501.9;
1075.5;1476.3;
1548.6;1990.5;
1565;3275.8;
1673;2143.5;
1823.9;3385.9;
1085.8;290.1;
1260.9;855.4;
863.3;977;
1546.8;1347.3;
1675.9;2659.7;
922.7;355.4;
1343.3;1103.5;
1326.8;2456.6;
1011.2;517.6;
949.9;773.5;
599.6;981.5;
1698;515.9;
810.6;1428.9;
668.1;1960.3;
1909.5;3202.4;
824.8;1715.5;
492.9;1453.2;
1198.3;325.4;
1197.1;1107.2;
1546.4;1363.1;
1991;1768.2;
2699.8;4398.6;
1578.4;620.8;
762.3;2425.8;
1007.7;1418.1;
886.6;686.5;
1125.1;2440.8;
731;1687.2;
1202.4;388.2;
879.9;1808.1;
232.7;1620.8;
1665.1;201.3;
903.4;1794.4;
454.6;1282.8;
2229.6;887.4;
1475.8;2849.7;
1035.5;2274.5;
740.2;426.7;
714.5;1327.7;
1876;1359.5;
636.4;1412.6;
387.1;1462.7;
477.1;419.1;
1638.2;524.2;
1094.2;1066;
1546.4;177.9;
216.3;4217.1;
743.4;1201.8;
1572.3;1834.1;
485.9;377.9;
1373;1421.9;
1552.7;1698.9;
1447;1690.1;
768.8;2035.5;
1791.1;321.5;
1573.4;2690.2;
1338.8;846.5;
1284.5;1542.7;
984.6;579.7;
916.8;2909.3;
1137.2;866.7;
964.6;1021.3;
2145.8;1084.5;
1460.1;1713.4;
1450.4;1694;
781;2506.3;
983;2100;
1103.3;1271.4;
1803.6;1909.2;
1119.3;616.2;
789.9;1847.4;
261.5;950.6;
863;554.1;
1518.1;569.5;
1962.8;891;
809.5;175.2;
1735.6;2445.1;
372.5;2492.8;
830.4;1865.2;
1696.4;853.8;
1778.9;1600.4;
967.5;2079.7;
1473.3;3144.5;
739.8;1257.1;
898;599.4;
1630.7;2001;
898.2;974.2;
1472.7;1648.7;
1303.6;440.5;
445.3;2367.7;
433.8;1793.1;
2354.7;921.8;
1103.3;665.9;
1099.8;1758.9;
884.8;1450.3;
1910.6;1583;
1022.3;2305.1;
600.5;400.6;
798.7;2595.5;
649.7;461.3;
2151.9;1575;
948.9;2289.1;
1159;2323.9;
2075;1493.3;
372.7;2750.2;
553.5;632.4;
1006.1;1402.6;
568.5;359.1;
1574;3048.9;
319.2;2183.8;
1596.7;3032.9;
1554.6;2981.1;
1457.8;1815.3;
1920.8;239;
578.6;1399.4;
1705.9;931.2;
1556;190.6;
928.5;2423;
472.8;3039.8;
1310.5;646.8;
414.3;1009.3;
1082.7;1329.7;
608.3;1050.8;
1303.7;1727.2;
848.9;277.8;
1499.3;461.6;
849.3;1520.4;
1451.4;931.7;
1981.2;684.2;
586.3;3138.3;
975.4;1362.7;
955.8;918.7;
1034.1;1348.2;
1700.7;1013.2;
697;1742.6;
737.9;3131.6;
1507.6;234.5;
1858.3;2472;
624.4;4278.8;
1588.6;1411.4;
1586.5;1301.5;
867.3;534.1;
1275.7;1623.1;
1863.1;1061.7;
224.6;209.5;
736.3;550;
1147.2;2256.3;
889.2;1981.4;
1443.2;1306.9;
1805.7;808.6;
2381.7;1304.4;
1632.2;1411.3;
1475.7;1326.3;
1822;2181.9;
1793.7;1052.1;
1286.2;2738.1;
1445.1;1280.7;
1798.7;1913.3;
1389.5;616.7;
1589.6;1136.4;
1118.1;303.1;
597.1;1859.8;
2333.5;1370.7;
687.3;389.4;
811.5;2378.6;
1074.6;2160;
734.1;1606.1;
1601.1;759.3;
888.8;158.7;
1947;1692.4;
1175.8;1490.7;
1814.8;306.4;
723.1;2624.8;
603.8;748.7;
407.7;2563.3;
812.1;2743.9;
1781.1;534;
1573.3;193;
261.7;1640.6;
1867.1;1258.4;
941.9;1696.2;
1841.2;2796.4;
847.9;2222.2;
511.4;1994;
1994.6;2201.1;
250;344.6;
1413.6;2304.7;
1386.6;823;
1266.2;1760.9;
261.1;737;
396.1;2145.8;
315.4;1075.8;
1560.2;1775.1;
1584.9;557.2;
2026.2;2962.1;
1228.3;763.2;
874.6;1391.3;
923;2058.1;
799;404.9;
854.8;960;
444.9;958.8;
1520.9;1467.9;
358.1;1208.4;
429.2;547.2;
1222.8;694.1;
603.8;1101.1;
1591;1135.3;
1553.3;793.5;
1427.4;1757.3;
1140.1;950.6;
1752.3;532.4;
803.9;370.7;
1137.8;2580;
1817.8;873.6;
1990.1;1707.7;
1575.3;2365.6;
2083.5;1117.8;
1186.5;616.1;
1880.8;347.9;
1804.2;2590.6;
1316.2;1138.7;
2668.3;1575.3;
1769.2;2152.1;
1627.3;2802.6;
1764.9;1328.9;
1103.7;2871.7;
357.8;2362;
810;2882.3;
1568;636.5;
1317.7;3179.2;
1583.4;1321.5;
1380.4;1769.3;
353.1;2869.8;
1543.9;276.1;
981.9;481.3;
607.4;1346.1;
693;2497.9;
1084.2;2986.7;
833.8;1015.6;
1947.8;1562.9;
1906.1;1546.8;
1593.4;1070;
654.6;810.9;
783.9;3571;
1174.3;1344.3;
256.6;1043.5;
2020.6;404.3;
1413.8;181.9;
1672.2;846.7;
835;1380.7;
1354;356.3;
735.3;1707.2;
1110;2474.9;
445;2906.3;
161.6;581.4;
950.8;1031.3;
1324.9;1330.2;
2191;906.2;
299;4046.3;
1476.6;1128;
595.1;643.8;
157.9;431.1;
1180.4;1857.5;
773.7;1958.7;
1384.7;1337.5;
1366.9;1007.4;
725.7;493.4;
581.9;1223.8;
356.5;2138.1;
1434;1814;
986.5;2658.8;
1455.4;1259.7;
1431;1057.1;
454.4;1848.6;
183.6;1313.9;
1701.5;2061.3;
717.3;673.5;
313.3;2293.9;
1019.5;875.2;
1763.2;1362.2;
1702.4;1495.4;
1065;425.9;
1456.2;2475.5;
2018.4;735.6;
1788.8;2507.2;
1672.9;1686.8;
1205.3;1249.1;
1672.2;267.8;
1524.6;1559.4;
2447.8;1552.3;
1595.1;1165.1;
1095;3013.3;
1479.6;2198.4;
786;2626.7;
1355.6;654.4;
1424.2;600.6;
1786.2;2007.2;
1547.1;437.6;
853.4;2195.4;
1068.2;1005.8;
453;2396.3;
533;639.3;
594.1;1752;
1150.8;381.9;
1444.1;1279;
1558;1920;
951.2;1644.1;
1455.3;2363.1;
523.9;994.7;
1705.7;2926.8;
940;351.2;
541;415.6;
978.3;1940.6;
628.1;3305.3;
1068.5;1298.1;
1425.6;1930.4;
794.4;1023.5;
1869;835.4;
2272.3;506.5;
582;3159.1;
1195.4;1728.6;
1579;1403.5;
1042.4;1009.5;
1196.2;1607.1;
797.7;951.4;
1337;614.5;
633;223.3;
2274.7;1138.7;
370.1;583.3;
1348.2;913.5;
1286.7;608.4;
580.9;1848.1;
151.4;446.8;
1083.3;707;
1226.4;1012.1;
1360.9;804.2;
927.6;518.2;
659.5;574;
304.1;1049.6;
1550.2;2045.1;
404.2;1285.2;
1261.6;2323.8;
510.1;287;
286.5;1504.4;
610.6;2194.1;
1675.9;2870.8;
919.2;2626.4;
376.8;2846.6;
915.9;1233.8;
550;344.4;
2181.8;3140.6;
1552.6;3388.9;
1906.2;642.1;
1194.3;578;
1547.9;2391.8;
189.3;1560.9;
1670.7;1268.1;
1583.9;2556.4;
1376.1;330.2;
960.5;948.2;
1410.5;3359.1;
2366.2;1293.4;
613.5;1261.7;
1360.7;716.8;
1248.4;1781.2;
1273.6;1802.6;
274.4;2046.2;
1833.3;804.9;
1479.5;878.2;
1002.9;1040.2;
935.4;326.8;
1179.6;3285.3;
1470.4;1359.6;
2568.6;4270.4;
1568.7;985.4;
1427.1;287.3;
1412.5;542.3;
1452.9;1160.6;
661.2;975;
619.8;1921.6;
1297.6;1938.2;
896.6;2260.2;
714;1040.3;
774;1143.5;
1507.8;1761.1;
1881.2;1414.6;
637.9;376.7;
965.9;2090.8;
663.3;1885.7;
472.7;3088.6;
907.8;1232.6;
1282.8;2300.3;
564.2;1242.5;
1955;1387.1;
732.6;1202.4;
510.3;2072.3;
436.5;1629.1;
1262.6;1475.4;
1527.7;521.1;
952.3;502.1;
721.2;2436.6;
2280;549.4;
562;1366.7;
1184.8;473.2;
1384.9;3061.8;
1333.3;308.5;
289.6;2103.9;
946.4;525.1;
1330.2;195.9;
822;2420.1;
600.8;1872.2;
1183.4;189.4;
599.9;842.7;
921.7;2032.4;
1435.5;970.1;
1766.9;1151.8;
190.9;1295.9;
429.1;1801.7;
315.3;2185.5;
594.9;1523.8;
808.5;929.1;
1412.1;2137;
1680.1;884.2;
1739;202.2;
1466.1;1077.4;
2022.5;1935.8;
1579.9;552.4;
293.5;2643.1;
1537.6;1729.3;
1332.4;337.7;
1325.8;3066.8;
1260.7;1582.3;
1093.2;1010.2;
2251.9;913.6;
1176.2;211.4;
815.4;3023.5;
1368.7;4995.3;
1777.2;930.6;
1227.2;1594.6;
1444.1;1490.5;
1543.3;2915.4;
1331.9;1270.8;
1611.2;2004.7;
2598.2;1086.5;
888.4;833.3;
1363.2;380.4;
524.9;1636.2;
634.1;2458.8;
1287;727.5;
787.5;1891.8;
1592.7;878.2;
1858.2;1931.7;
2190;2277.3;
1890.4;1300;
1865;913.2;
852.4;1453.7;
1057.9;566.2;
838.5;1199.2;
760.8;726;
1496.8;166.3;
1547.9;1814.6;
2094.8;178.2;
1399.3;954.7;
502.5;853.9;
495.1;2083.2;
680;1472;
1337.7;867.4;
931.2;873.7;
430.8;198.2;
1266.1;2902;
1399.7;3195.1;
888;1141;
652.9;2665.6;
2153.6;3068.7;
1010;3462.3;
516;264.6;
833.9;2568.6;
1226.7;2305;
1189.5;1207.1;
1268.5;600.5;
719.5;898;
1234.3;1308;
805;2613.9;
1913.4;871;
539.2;729.4;
1317.4;1836;
543.4;1218.6;
1377.5;1460.2;
1432.3;1863.2;
1476.4;2219.2;
347.1;999;
1323.3;987.6;
571.2;735.8;
2694.4;1137.5;
919.3;3045.7;
1681.1;649.2;
1722.7;1296.3;
1351.4;898.9;
1063.3;1281.7;
1132.4;4608.7;
1199.9;2581.3;
1083.3;2114.4;
1986.3;850.2;
343.5;195.6;
629.9;472;
2173.9;1930.3;
1235.1;885;
1231.1;337.2;
1301.2;893.2;
1206.5;1693.3;
867.5;1331;
1380;2047.6;
2536.4;2191.4;
1594.4;1151.5;
1280.5;2975.1;
1710.8;1923.9;
1577.4;2005.5;
592.5;795.9;
763.6;1264.7;
718.7;1652.6;
515.5;315.6;
2681.9;1385.8;
802.7;1224;
1652.3;2198.8;
1028.4;1883;
2426.6;233.8;
1495.3;727.7;
1441;2942.2;
1845.2;447;
524.1;1436.2;
726.4;471.8;
1488.6;1832.5;
928.3;411.1;
1857.1;360.2;
882.2;1217.9;
1508.4;1953.6;
1026.9;3268.2;
877.9;687.9;
1415.8;1805.8;
1328.2;1251.6;
816.5;1513.1;
1084.2;400.1;
2106;2255.4;
585.8;980.8;
766.6;1116.1;
935.4;704.4;
456.2;1810;
1126.6;817.8;
1172;1608.4;
643.9;2593;
2026.5;1569.3;
1133.4;802.8;
639.3;2833.4;
455.1;1087.8;
1356.2;1539.5;
1140.3;2753.7;
1429.6;1399.9;
1405.7;731;
502.3;4618.7;
2411.6;2653.6;
1057;1976.6;
1201.9;1094.4;
1002.7;804.3;
1039.2;1865.6;
1716.6;1552.3;
2023;2348.8;
1150.4;1866.2;
219.5;752.3;
669;504.2;
811.8;487.9;
2500.4;1674;
651.3;1408.6;
1742.3;294.8;
1086.7;1086.4;
1321.9;1254.1;
265.8;1214.4;
1079.3;941.7;
408.2;2195.8;
1208.8;321.8;
1200.2;484.8;
786.1;537.2;
1242.4;772;
1502.8;1188.2;
2465.6;922.3;
1120.2;1651;
282.9;1760.7;
1577.4;1715.7;
1505.8;1645.2;
628.3;739;
672.2;1105.6;
537.8;615.9;
1406.4;1227.2;
2344.4;1587.9;
1013.4;1717.4;
1352.7;1583.3;
1416.3;1553.2;
1690.5;1009.3;
578.8;1071.7;
2494.4;1694.2;
688.2;1512.6;
988.5;841.9;
1040.2;1504.6;
1959.9;2552.7;
1662.8;2903.6;
1618.9;2162.4;
1585;1116.3;
1152.6;2428.5;
2109.6;170.4;
1468;560.7;
903.4;822.6;
1742.2;1664.2;
1490.8;487;
1502.5;721.3;
995.4;822.3;
2192.7;1766.3;
1801.4;1667;
598.8;2152.7;
1031.9;1147.9;
918.7;3191.4;
277.9;1032.4;
944.6;1143;
779.4;1662.6;
2059.4;840.1;
1058;671.7;
1184.1;4545.6;
517.4;1794;
728.9;2433;
859.1;2020;
396;633.4;
601.7;1236.8;
1050.6;1711;
591.8;2474.5;
1408.6;1335.5;
1587.4;812.5;
1394.3;844.1;
1695.6;1907.9;
370;417.8;
1460.9;560.2;
943.5;2952.6;
440.2;1487;
908.1;1402.8;
1390.4;1828.7;
2432.6;1723.3;
1561.8;1825.8;
526.5;1220;
441.5;2002.3;
1024.9;306.9;
709.6;625.8;
1201.6;1204.7;
1000;2873.4;
971.4;2326.7;
1690.1;2222.9;
1677;1982.9;
1773.4;674.8;
1290.4;759.2;
1398.3;1319;
586.6;221.9;
296.7;1559;
1248.7;3127;
2376.5;1671;
1479.6;925.5;
461.9;2208.8;
1382.6;275.6;
463.7;343.7;
1299.1;1040.3;
851.7;556.3;
1313.9;639.2;
1287;1702.7;
433.5;689.9;
473.1;1577.4;
2372.3;1538.3;
1546.5;337.8;
2482;2624.5;
394.5;1080.4;
941;2919.6;
1072.7;1275.4;
1561.8;2707.3;
2461.3;663;
2107.3;751.7;
2259.6;2547.9;
1250.2;1930.2;
1495.2;1015;
878.6;770.2;
1815.9;4737.7;
2145.6;1795.2;
1058.9;640.6;
2142.8;2784.5;
577.2;184.1;
1903;1361;
1084.1;1409.6;
924.4;1062.5;
877.4;303.6;
925.9;2399.6;
1427.3;923.1;
1461.1;840.8;
1359.4;1629.7;
854.8;1627.5;
1484.3;1162.8;
739.8;2277.8;
1041.5;1503.5;
715.6;1554.4;
699.8;424.8;
789.9;996.7;
449.5;1473.2;
321.5;1137.6;
1570.6;720.8;
529.3;993.7;
536.1;2056.6;
1460.4;1632.6;
1772.9;473.8;
836;946.5;
1005.9;895.5;
1004.3;2236.4;
876.8;1154.6;
1321.3;3308.1;
1138.6;1002.7;
264;1345.5;
1019.7;749.9;
1267.1;1735.3;
380.5;653.5;
835;1678.5;
2502.9;1993.6;
1518.6;447;
452.9;540.9;
1058.2;1252.5;
359;337.6;
631.5;1201.6;
1332.1;1331.4;
889.8;951.4;
1560.9;1548.2;
559.7;790;
1100;1599.1;
1358.8;522.3;
1093.8;432.4;
1252.4;1367.3;
1351.1;1012.1;
1133.4;2693.7;
1083.3;1128.1;
2513.4;1133.8;
1389.6;1723.5;
1027.4;962.3;
714;4556.6;
1411.5;1657.2;
1236.5;624.4;
172.2;2212.5;
382.5;2420.5;
1247.8;2933.3;
1276.1;1212;
162;724.6;
1532.2;1186.8;
303.8;595.4;
2029.5;1436.3;
2461.6;1600;
838.9;1077.6;
1837.9;2262.4;
297;1724.3;
2388.4;793.4;
1350.9;1882;
1576.4;1589.7;
1360.9;344.9;
1126.1;3223.2;
2294.1;1949;
803;618.3;
1712.4;516.3;
1940.2;1934.9;
2262.9;1158.5;
600.7;2064.1;
300.9;184.8;
1786.4;2613;
820.1;1875.1;
815;1031.1;
956.8;1509.4;
1393.3;823.3;
1447.1;2301.6;
1460.1;2247.3;
951;737.3;
1584.9;939.8;
609.4;340.4;
627.1;1582.1;
982.7;1505.5;
1423.6;158.7;
1214.3;257.2;
1573.4;2441.6;
1006.3;3624.2;
1203.3;601.6;
734;1198.9;
1713.5;586.5;
209.9;378.8;
895.4;1013.2;
470;2886.8;
1737.4;912.5;
772.7;1885.7;
929.9;1694.4;
778.7;571.4;
1271.6;2707.3;
1103.9;1290;
2189.3;490.3;
1375.7;1320.5;
973.4;4444.6;
296.3;1166.9;
772.2;1008.4;
715.9;1120;
996.3;1619.2;
387.3;2234.2;
1766.2;872.8;
1368.5;877.5;
260.1;1136;
576.4;2205.6;
1678.3;891.5;
513.6;1242.2;
1164.4;1172.9;
2390.6;1992.4;
1252.6;824.7;
1122;714.9;
1186.7;1082.3;
991.3;393.1;
1229.6;1940.3;
1644.2;2061.3;
1211.1;641.7;
1377.2;3105.5;
2258.7;860.8;
255.5;2032.4;
807.7;1086.7;
2337.4;1832.4;
762;2801.5;
162.7;1399.4;
1412.2;1327.9;
957.4;2021.8;
2113.4;1612.5;
1320.4;3757;
994.7;1684.6;
658.3;353.6;
2155.3;1296;
1616;606.2;
1829.1;2927.2;
516.9;2257.9;
2330.3;2916.1;
1541.7;3992.5;
1236.1;1316.8;
642;581.7;
1724;222.2;
1065.9;1413;
300.7;1563.9;
1279.8;1954.9;
1298.3;3187.9;
1360.8;955.4;
988;555.4;
1559.2;1186.7;
521.5;1136.4;
1113.4;1853.1;
1046.2;150;
1290.2;1844.9;
1734.7;673.6;
1471.5;584.3;
1374.6;1396;
1283.9;986;
863.9;717.1;
1347.6;2178.7;
867.2;991;
1377.3;485.2;
1290;754.2;
1523.4;778.9;
1079.9;367.2;
1572;2382;
1073.1;1598.7;
976.8;1427.4;
823.8;4307.1;
1253.1;1475.2;
391.7;1080.7;
1413.2;944.9;
683.5;2015.9;
855;2477;
722;975.3;
1330.8;1060.9;
2058.8;2348;
1553.2;2066.6;
1422.5;576.4;
923.9;660;
855;3467;
213.7;1140.8;
710.4;1284.7;
641.6;1899.2;
1241.2;1957.5;
970.7;1100.4;
322.5;757.3;
2877.5;477.8;
1168.1;739.1;
1093.6;439.4;
1517.4;260.3;
470.3;507.4;
1099.9;282.4;
1537.5;2128.6;
1099.2;1201.2;
931.8;2385.4;
2155.6;1541.4;
1335.5;2395.4;
2250.4;728.3;
366.5;1009.3;
1339.6;1525.2;
751.9;1424.4;
640.3;2592.7;
900.4;957.8;
1416.8;1168.9;
850;2459.6;
2150.3;3756.6;
425.9;700.5;
1534.1;238.9;
571.4;246;
2101.5;1673.8;
1732.9;1821;
2102.1;1877.7;
1719.6;866.2;
1506.7;2782.7;
1664.2;511.9;
1653;904.4;
846.8;532.1;
1006.5;1410;
1140.7;471.8;
1259.4;2243;
908.9;1074;
1427;303.1;
851.5;4609.2;
1080;1583.8;
1064.6;1212.5;
1786.4;2239.8;
1117.9;1029.1;
1488.7;1254.9;
1397;812.8;
848.7;417.7;
1225.1;1228.3;
1312.6;685;
902.4;607.6;
1007.4;1120.2;
1968.3;1458.1;
637.6;835.5;
1686.8;2035.2;
1601.4;1869.8;
969.1;1832.6;
1182.7;975.1;
1272.4;986.6;
850.7;551.5;
817.3;3005.2;
1985.5;1736.5;
1392.7;531.4;
1451;1124.7;
954.8;1292.9;
849.9;1790.2;
1214.2;625.6;
1312.9;1987.9;
308.7;2827.6;
1922.5;818.9;
1277.1;2820.9;
621.2;290.7;
1395.6;1389.9;
792.9;1268;
653.8;2968.1;
1268.8;2340.2;
850.4;432.3;
783.3;348.7;
655.9;2112.7;
553.6;2135.7;
2797.6;3681.6;
1047.8;1534.5;
224.7;815;
833.9;2125.5;
1490.5;504;
750.6;2932.8;
469.6;531.8;
907.6;2057.7;
405.3;1851.3;
2203.5;488.4;
1060.8;902.4;
837;1511;
1418.5;1284;
1284.2;2139.5;
2182;1498.8;
1172.7;2535.8;
846;738.9;
2003.1;174.5;
766;998;
1326.5;373.1;
1484.3;1471.3;
1740.4;839.1;
262.8;616.6;
2009.3;1110.7;
518.4;866.6;
250.4;810.9;
2010.5;757.5;
1709;945.4;
1002.5;890.9;
1044.7;1002.3;
925.2;2633.6;
1745.4;2506;
1453.5;1901.6;
726.5;1973.4;
1446.6;3333;
1397;1291.5;
759.8;1020.9;
976.5;547.2;
968.3;2019.1;
983.9;1110.7;
1741.2;408.1;
1349.1;693;
752.3;703.4;
1325.9;2781.9;
1226.1;1499.4;
1152.9;2092.1;
446.9;1387.8;
869.6;380.2;
1785.3;672.3;
836.5;2401.3;
1644.3;443.5;
1706.6;1122.9;
1317.7;1080.4;
1303;993.7;
1190.7;2516;
823;2677.9;
933.5;2337.4;
1959.3;925.3;
1362;2569.3;
992.7;1346.4;
1568.3;1864.9;
1675.1;1104.1;
758.8;2949.5;
1498;1578.2;
795.5;1335;
2008.9;835.4;
839.9;654.9;
1579.9;2376.7;
1079.1;1591.2;
829.6;661.3;
1214.9;454.8;
213.2;463.3;
1311.4;1430.1;
1264.4;1136;
589.2;2368.7;
726.4;396.4;
814.5;4214.1;
2841.4;1036.6;
739.6;1935.5;
601.5;495.9;
921.8;876.1;
482.6;2289.2;
946.7;1199.2;
2159.6;333.5;
836.9;1777;
719.5;2479.7;
971;908.4;
695.1;1814.5;
382.7;800.5;
338.2;1595.2;
2143.8;899.2;
1145.4;2675.8;
1007.3;1955.9;
1246.1;391.8;
793.2;399.3;
1231.5;2771.6;
1357.4;558;
1977.9;1295.3;
2025.9;477.6;
1956.2;1191.2;
523.8;3469.5;
506.7;2934.2;
1938;274;
1719.7;737.7;
1092.2;2013.3;
811.8;2195.5;
452.2;3357.8;
1590.2;1580;
1408.1;161.2;
540.2;770.9;
1353.8;1987;
848.6;396.3;
818.4;2984.9;
1137.8;921.4;
1401.9;1716.6;
686.1;1985.8;
1631.2;1654;
1248;1139.7;
573.7;1374.9;
1296.1;2216.4;
771.3;2345.6;
1687.2;654.6;
685.5;397.9;
1692.3;3926.3;
1500.3;875.7;
1037.5;1572;
1350.2;1407.8;
1714.8;1569.4;
1206.2;226.3;
921.9;734.7;
777.4;1605.2;
2052.2;1192.3;
535.4;1024.9;
1217.5;674.5;
1401.6;699.3;
1703.2;864.5;
1910.6;2546.2;
848.8;2685.3;
911;1649.2;
1806.7;1498.6;
1573.7;1454.5;
1984.3;1813.5;
1275.5;1742.5;
969.6;1978.4;
815.5;1044.9;
1155.3;838.2;
1448.8;758.6;
909;991.9;
1497.6;726.1;
1220.8;938.8;
663.5;354.8;
2582.9;2064;
806.2;517.3;
2068.7;1041.1;
538;1550.3;
687.3;2120.4;
402.2;1589.6;
1314;2009.5;
656.9;655;
743;2857.9;
2286.1;2793.7;
637.6;627.2;
816;388;
1377.9;2454.4;
245.3;984.5;
977;2816.5;
1970.2;1749.7;
1214;1890.9;
1065.7;2888.1;
706.7;1420.8;
2042.7;747.7;
1608.4;2711.2;
1974.1;1262.2;
712.6;2407.5;
499.8;1082.1;
430;1073.2;
885.4;832.8;
1360.6;619.9;
643.2;886.2;
390.9;4297.3;
1639.7;763.4;
374.1;399.2;
710.8;2769.5;
2043.6;334.6;
1213.2;2309.6;
1530.7;775;
1089.9;390.8;
387.8;945.7;
1484.5;1725.5;
587.3;223.9;
1531.7;560;
1066.9;1998.1;
409.1;1653.2;
